ensembl_gene_id,Symbol,entrezgene_id,baseMean,logFC,lfcSE,stat,pvalue,FDR,description,gene_biotype,chromosome_name
ENSMUSG00000008035,Mid1ip1,68041,1991.669994,0.634275289,0.183074453,3.464575636,0.000531069,0.006487784,Mid1 interacting protein 1 (gastrulation specific G12-like (zebrafish)) [Source:MGI Symbol;Acc:MGI:1915291],protein_coding,X
ENSMUSG00000008090,Fgfrl1,116701,702.4601078,-0.40586645,0.150393461,-2.698697459,0.006961143,0.047582221,fibroblast growth factor receptor-like 1 [Source:MGI Symbol;Acc:MGI:2150920],protein_coding,5
ENSMUSG00000008136,Fhl2,14200,1753.784916,-0.901194413,0.148094368,-6.085271331,1.16E-09,1.01E-07,four and a half LIM domains 2 [Source:MGI Symbol;Acc:MGI:1338762],protein_coding,1
ENSMUSG00000008140,Emc10,69683,2667.421185,0.172772605,0.057711895,2.99370874,0.002756089,0.023334482,ER membrane protein complex subunit 10 [Source:MGI Symbol;Acc:MGI:1916933],protein_coding,7
ENSMUSG00000008167,Fbxw9,68628,278.0359649,-0.617415555,0.194690105,-3.171273418,0.001517722,0.014857701,F-box and WD-40 domain protein 9 [Source:MGI Symbol;Acc:MGI:1915878],protein_coding,8
ENSMUSG00000008226,Scrn3,74616,459.3282008,-0.415144158,0.118425379,-3.505533706,0.000455693,0.005720152,secernin 3 [Source:MGI Symbol;Acc:MGI:1921866],protein_coding,2
ENSMUSG00000008398,Elk3,13713,3094.08896,0.350305552,0.116926901,2.995936338,0.002736035,0.023200171,"ELK3, member of ETS oncogene family [Source:MGI Symbol;Acc:MGI:101762]",protein_coding,10
ENSMUSG00000008540,Mgst1,56615,1720.049337,0.625868416,0.107273531,5.83432285,5.40E-09,4.01E-07,microsomal glutathione S-transferase 1 [Source:MGI Symbol;Acc:MGI:1913850],protein_coding,6
ENSMUSG00000008855,Hdac5,15184,4368.515159,0.32505116,0.079058039,4.111551025,3.93E-05,0.000824753,histone deacetylase 5 [Source:MGI Symbol;Acc:MGI:1333784],protein_coding,11
ENSMUSG00000009185,Ccl8,20307,47.32993661,2.258452646,0.766053938,2.948164003,0.003196674,0.026155688,chemokine (C-C motif) ligand 8 [Source:MGI Symbol;Acc:MGI:101878],protein_coding,11
ENSMUSG00000009281,Rarres2,71660,260.9996502,2.980200445,0.845704119,3.523928026,0.0004252,0.005441073,retinoic acid receptor responder (tazarotene induced) 2 [Source:MGI Symbol;Acc:MGI:1918910],protein_coding,6
ENSMUSG00000009563,Tor2a,30933,829.5294783,0.258946082,0.087361176,2.96408648,0.00303583,0.025151296,"torsin family 2, member A [Source:MGI Symbol;Acc:MGI:1353596]",protein_coding,2
ENSMUSG00000009614,Sardh,192166,994.4519543,-0.408122667,0.113436453,-3.597808771,0.000320909,0.004391637,sarcosine dehydrogenase [Source:MGI Symbol;Acc:MGI:2183102],protein_coding,2
ENSMUSG00000009905,Kdsr,70750,1132.915395,0.326313865,0.104999755,3.107758358,0.001885121,0.01760602,3-ketodihydrosphingosine reductase [Source:MGI Symbol;Acc:MGI:1918000],protein_coding,1
ENSMUSG00000009995,Taz,66826,835.4627719,-0.340848422,0.077461114,-4.400252017,1.08E-05,0.000283314,tafazzin [Source:MGI Symbol;Acc:MGI:109626],protein_coding,X
ENSMUSG00000010461,Eya4,14051,390.7321774,-0.862296655,0.169213,-5.095924386,3.47E-07,1.54E-05,EYA transcriptional coactivator and phosphatase 4 [Source:MGI Symbol;Acc:MGI:1337104],protein_coding,10
ENSMUSG00000010663,Fads1,76267,7605.093017,0.731031342,0.082135087,8.900353872,5.57E-19,5.25E-16,fatty acid desaturase 1 [Source:MGI Symbol;Acc:MGI:1923517],protein_coding,19
ENSMUSG00000010755,Cars,27267,2776.240801,0.364954378,0.121174467,3.011809218,0.002596958,0.022212061,cysteinyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:1351477],protein_coding,7
ENSMUSG00000011008,Mcoln2,68279,237.9380696,1.264097178,0.359548501,3.51579043,0.000438447,0.005551419,mucolipin 2 [Source:MGI Symbol;Acc:MGI:1915529],protein_coding,3
ENSMUSG00000011254,Thg1l,66628,339.5210879,0.520252422,0.114553935,4.541549988,5.58E-06,0.000164243,tRNA-histidine guanylyltransferase 1-like (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1913878],protein_coding,11
ENSMUSG00000011658,Fuz,70300,248.3965059,-0.399308333,0.114953628,-3.473647081,0.000513436,0.006319137,fuzzy planar cell polarity protein [Source:MGI Symbol;Acc:MGI:1917550],protein_coding,7
ENSMUSG00000011752,Pgam1,18648,13755.28802,0.645159282,0.120836304,5.339117983,9.34E-08,4.73E-06,phosphoglycerate mutase 1 [Source:MGI Symbol;Acc:MGI:97552],protein_coding,19
ENSMUSG00000011832,Evi5l,213027,671.5357188,-0.423928315,0.103748078,-4.086131745,4.39E-05,0.000896669,ecotropic viral integration site 5 like [Source:MGI Symbol;Acc:MGI:2442167],protein_coding,8
ENSMUSG00000012126,Ubxn11,67586,52.36625991,-0.974749981,0.254939169,-3.823461051,0.000131591,0.002161438,UBX domain protein 11 [Source:MGI Symbol;Acc:MGI:1914836],protein_coding,4
ENSMUSG00000012350,Ehf,13661,19.22881383,7.085125773,1.643343249,4.311409548,1.62E-05,0.000399672,ets homologous factor [Source:MGI Symbol;Acc:MGI:1270840],protein_coding,2
ENSMUSG00000012428,Steap4,117167,814.8910743,3.132172821,0.871143855,3.595471406,0.000323805,0.004412967,STEAP family member 4 [Source:MGI Symbol;Acc:MGI:1923560],protein_coding,5
ENSMUSG00000012519,Mlkl,74568,1668.776938,0.382706146,0.122178007,3.132365272,0.00173404,0.016450956,mixed lineage kinase domain-like [Source:MGI Symbol;Acc:MGI:1921818],protein_coding,8
ENSMUSG00000013089,Etv5,104156,1815.955815,0.371244309,0.132569299,2.800379212,0.005104261,0.037636441,ets variant 5 [Source:MGI Symbol;Acc:MGI:1096867],protein_coding,16
ENSMUSG00000013155,Enkd1,102124,868.689661,0.245216973,0.066856515,3.667809711,0.000244637,0.003546299,enkurin domain containing 1 [Source:MGI Symbol;Acc:MGI:2142593],protein_coding,8
ENSMUSG00000013419,Zfp651,270210,950.8796577,-0.39215635,0.12705688,-3.086462938,0.002025532,0.018550052,zinc finger protein 651 [Source:MGI Symbol;Acc:MGI:2670992],protein_coding,9
ENSMUSG00000013622,Atraid,381629,901.5748271,-0.365033471,0.102100359,-3.575241794,0.000349904,0.004719956,all-trans retinoic acid induced differentiation factor [Source:MGI Symbol;Acc:MGI:1918918],protein_coding,5
ENSMUSG00000014361,Mertk,17289,315.848443,-0.844301214,0.233874485,-3.610061246,0.000306125,0.004224329,MER proto-oncogene tyrosine kinase [Source:MGI Symbol;Acc:MGI:96965],protein_coding,2
ENSMUSG00000014496,Ankrd28,105522,2657.137116,-0.349335457,0.104339977,-3.348049979,0.000813823,0.00901798,ankyrin repeat domain 28 [Source:MGI Symbol;Acc:MGI:2145661],protein_coding,14
ENSMUSG00000014599,Csf1,12977,13977.36232,-0.395490407,0.140920791,-2.80647309,0.00500871,0.037076804,colony stimulating factor 1 (macrophage) [Source:MGI Symbol;Acc:MGI:1339753],protein_coding,3
ENSMUSG00000014778,Fhod1,234686,1107.104334,-0.409209372,0.098759302,-4.143502051,3.42E-05,0.000739281,formin homology 2 domain containing 1 [Source:MGI Symbol;Acc:MGI:2679008],protein_coding,8
ENSMUSG00000014782,Plekhg4,102075,53.02698564,-1.380822257,0.306972895,-4.498189508,6.85E-06,0.000194221,"pleckstrin homology domain containing, family G (with RhoGef domain) member 4 [Source:MGI Symbol;Acc:MGI:2142544]",protein_coding,8
ENSMUSG00000014786,Slc9a5,277973,620.9748803,-0.561504056,0.152703742,-3.67708118,0.000235918,0.003434987,"solute carrier family 9 (sodium/hydrogen exchanger), member 5 [Source:MGI Symbol;Acc:MGI:2685542]",protein_coding,8
ENSMUSG00000014837,4931428F04Rik,74356,203.1086981,-0.759646126,0.220485355,-3.445335976,0.00057035,0.006872301,RIKEN cDNA 4931428F04 gene [Source:MGI Symbol;Acc:MGI:1921606],protein_coding,8
ENSMUSG00000014867,Surf4,20932,7785.134379,0.268357773,0.090371811,2.969485396,0.00298299,0.024810839,surfeit gene 4 [Source:MGI Symbol;Acc:MGI:98445],protein_coding,2
ENSMUSG00000015087,Rabl6,227624,2400.716381,-0.187515719,0.052892631,-3.545214395,0.000392294,0.005149734,"RAB, member RAS oncogene family-like 6 [Source:MGI Symbol;Acc:MGI:2442633]",protein_coding,2
ENSMUSG00000015133,Lrrk1,233328,1999.702488,-0.429785832,0.13313868,-3.228106458,0.001246126,0.012648992,leucine-rich repeat kinase 1 [Source:MGI Symbol;Acc:MGI:2142227],protein_coding,7
ENSMUSG00000015214,Mtmr1,53332,780.1991178,-0.419169661,0.129395648,-3.239441717,0.001197639,0.012289064,myotubularin related protein 1 [Source:MGI Symbol;Acc:MGI:1858271],protein_coding,X
ENSMUSG00000015222,Map2,17756,446.6768265,-1.041355083,0.206174801,-5.050835878,4.40E-07,1.87E-05,microtubule-associated protein 2 [Source:MGI Symbol;Acc:MGI:97175],protein_coding,1
ENSMUSG00000015243,Abca1,11303,2597.085755,1.208760151,0.366303453,3.299887403,0.000967236,0.010276204,"ATP-binding cassette, sub-family A (ABC1), member 1 [Source:MGI Symbol;Acc:MGI:99607]",protein_coding,4
ENSMUSG00000015247,Nipsnap3b,66536,887.4095421,0.299908222,0.080645672,3.718838387,0.000200141,0.003038003,nipsnap homolog 3B [Source:MGI Symbol;Acc:MGI:1913786],protein_coding,4
ENSMUSG00000015291,Gdi1,14567,4438.290997,-0.258998071,0.077626516,-3.336463936,0.000848514,0.009330125,guanosine diphosphate (GDP) dissociation inhibitor 1 [Source:MGI Symbol;Acc:MGI:99846],protein_coding,X
ENSMUSG00000015461,Atf6b,12915,2579.949269,0.298963624,0.061823814,4.835735701,1.33E-06,4.73E-05,activating transcription factor 6 beta [Source:MGI Symbol;Acc:MGI:105121],protein_coding,17
ENSMUSG00000015501,Hivep2,15273,1626.491253,0.81691161,0.195177677,4.185476648,2.85E-05,0.000640206,human immunodeficiency virus type I enhancer binding protein 2 [Source:MGI Symbol;Acc:MGI:1338076],protein_coding,10
ENSMUSG00000015652,Steap1,70358,1151.495729,0.780702946,0.157576039,4.95445214,7.25E-07,2.82E-05,six transmembrane epithelial antigen of the prostate 1 [Source:MGI Symbol;Acc:MGI:1917608],protein_coding,5
ENSMUSG00000015697,Setdb1,84505,3375.889063,0.236200891,0.076619094,3.082794109,0.00205067,0.018680002,"SET domain, bifurcated 1 [Source:MGI Symbol;Acc:MGI:1934229]",protein_coding,3
ENSMUSG00000015850,Adamtsl4,229595,882.1010868,-0.771546609,0.265858312,-2.902096999,0.003706737,0.029417773,ADAMTS-like 4 [Source:MGI Symbol;Acc:MGI:2389008],protein_coding,3
ENSMUSG00000015937,Macroh2a1,26914,3031.13775,0.276669013,0.095157334,2.907490165,0.003643418,0.029090072,macroH2A.1 histone [Source:MGI Symbol;Acc:MGI:1349392],protein_coding,13
ENSMUSG00000015957,Wnt11,22411,15.70853921,-1.806606394,0.441509951,-4.091881482,4.28E-05,0.000881541,"wingless-type MMTV integration site family, member 11 [Source:MGI Symbol;Acc:MGI:101948]",protein_coding,7
ENSMUSG00000015961,Adss,11566,2018.700058,-0.237297879,0.076980188,-3.082583793,0.002052119,0.018680002,"adenylosuccinate synthetase, non muscle [Source:MGI Symbol;Acc:MGI:87948]",protein_coding,1
ENSMUSG00000016128,Stard13,243362,745.35505,-0.459796568,0.158548864,-2.900030666,0.003731262,0.029594619,StAR-related lipid transfer (START) domain containing 13 [Source:MGI Symbol;Acc:MGI:2385331],protein_coding,5
ENSMUSG00000016194,Hsd11b1,15483,463.4236592,2.581078708,0.888536525,2.904865061,0.003674115,0.02924675,hydroxysteroid 11-beta dehydrogenase 1 [Source:MGI Symbol;Acc:MGI:103562],protein_coding,1
ENSMUSG00000016256,Ctsz,64138,4738.202433,0.523625832,0.094463639,5.543146941,2.97E-08,1.77E-06,cathepsin Z [Source:MGI Symbol;Acc:MGI:1891190],protein_coding,2
ENSMUSG00000016262,Sertad4,214791,774.4147367,-0.569023619,0.197294726,-2.884129909,0.003924968,0.0307615,SERTA domain containing 4 [Source:MGI Symbol;Acc:MGI:2443496],protein_coding,1
ENSMUSG00000016477,E2f3,13557,1131.070254,0.209993638,0.07799019,2.692564767,0.007090476,0.048117589,E2F transcription factor 3 [Source:MGI Symbol;Acc:MGI:1096340],protein_coding,13
ENSMUSG00000016481,Cr1l,12946,1035.538664,0.202154186,0.066610817,3.034855221,0.002406512,0.021004887,complement component (3b/4b) receptor 1-like [Source:MGI Symbol;Acc:MGI:88513],protein_coding,1
ENSMUSG00000016494,Cd34,12490,528.8434732,-1.705515225,0.25066447,-6.803976756,1.02E-11,1.70E-09,CD34 antigen [Source:MGI Symbol;Acc:MGI:88329],protein_coding,1
ENSMUSG00000016496,Cd274,60533,224.7758388,0.699572744,0.179357588,3.900435732,9.60E-05,0.001708944,CD274 antigen [Source:MGI Symbol;Acc:MGI:1926446],protein_coding,19
ENSMUSG00000016528,Mapkapk2,17164,6596.102576,1.036552115,0.183247383,5.656572533,1.54E-08,9.85E-07,MAP kinase-activated protein kinase 2 [Source:MGI Symbol;Acc:MGI:109298],protein_coding,1
ENSMUSG00000016559,H3f3b,15081,15864.09454,0.278785837,0.094713359,2.943469019,0.003245563,0.026457349,H3.3 histone B [Source:MGI Symbol;Acc:MGI:1101768],protein_coding,11
ENSMUSG00000016918,Sulf1,240725,994.3377575,1.740113948,0.384105251,4.530305017,5.89E-06,0.000172083,sulfatase 1 [Source:MGI Symbol;Acc:MGI:2138563],protein_coding,1
ENSMUSG00000016933,Plcg1,18803,2626.256234,-0.28587523,0.074616308,-3.831270122,0.000127483,0.002112354,"phospholipase C, gamma 1 [Source:MGI Symbol;Acc:MGI:97615]",protein_coding,2
ENSMUSG00000017002,Slpi,20568,79.96907874,2.337675345,0.605967974,3.85775395,0.000114434,0.001956977,secretory leukocyte peptidase inhibitor [Source:MGI Symbol;Acc:MGI:109297],protein_coding,2
ENSMUSG00000017009,Sdc4,20971,8724.22778,0.501533094,0.176144512,2.847281975,0.004409429,0.033659488,syndecan 4 [Source:MGI Symbol;Acc:MGI:1349164],protein_coding,2
ENSMUSG00000017057,Il13ra1,16164,6005.373667,0.856666719,0.263418037,3.252118684,0.001145482,0.011845914,"interleukin 13 receptor, alpha 1 [Source:MGI Symbol;Acc:MGI:105052]",protein_coding,X
ENSMUSG00000017144,Rnd3,74194,2350.253109,-0.509217866,0.162610807,-3.131513067,0.00173908,0.016486932,Rho family GTPase 3 [Source:MGI Symbol;Acc:MGI:1921444],protein_coding,2
ENSMUSG00000017167,Cntnap1,53321,679.2480194,0.63642127,0.223371943,2.849154925,0.004383553,0.033520092,contactin associated protein-like 1 [Source:MGI Symbol;Acc:MGI:1858201],protein_coding,11
ENSMUSG00000017210,Med24,23989,2074.392578,0.323625998,0.104290408,3.103123322,0.001914898,0.017846257,mediator complex subunit 24 [Source:MGI Symbol;Acc:MGI:1344385],protein_coding,11
ENSMUSG00000017390,Aldoc,11676,87.19191335,1.978595514,0.237415015,8.333910606,7.82E-17,4.13E-14,"aldolase C, fructose-bisphosphate [Source:MGI Symbol;Acc:MGI:101863]",protein_coding,11
ENSMUSG00000017417,Plxdc1,72324,22.1820214,-1.054086093,0.387787618,-2.718204618,0.006563723,0.045426996,plexin domain containing 1 [Source:MGI Symbol;Acc:MGI:1919574],protein_coding,11
ENSMUSG00000017466,Timp2,21858,25397.59459,-0.535167159,0.128060712,-4.179011271,2.93E-05,0.000652014,tissue inhibitor of metalloproteinase 2 [Source:MGI Symbol;Acc:MGI:98753],protein_coding,11
ENSMUSG00000017491,Rarb,218772,215.6398119,1.57992171,0.257869039,6.126837546,8.96E-10,7.95E-08,"retinoic acid receptor, beta [Source:MGI Symbol;Acc:MGI:97857]",protein_coding,14
ENSMUSG00000017607,Tns4,217169,75.03435616,2.174259828,0.611942115,3.5530482,0.000380795,0.005048971,tensin 4 [Source:MGI Symbol;Acc:MGI:2144377],protein_coding,11
ENSMUSG00000017670,Elmo2,140579,3314.950633,-0.174497758,0.055067947,-3.168771782,0.001530845,0.014957328,engulfment and cell motility 2 [Source:MGI Symbol;Acc:MGI:2153045],protein_coding,2
ENSMUSG00000017679,Ttpal,76080,1680.287131,0.226241052,0.074106141,3.052932585,0.002266168,0.020018074,tocopherol (alpha) transfer protein-like [Source:MGI Symbol;Acc:MGI:1923330],protein_coding,2
ENSMUSG00000017707,Serinc3,26943,7952.73276,0.607414181,0.103563107,5.865159857,4.49E-09,3.41E-07,serine incorporator 3 [Source:MGI Symbol;Acc:MGI:1349457],protein_coding,2
ENSMUSG00000017715,Pgs1,74451,2609.623659,0.395907013,0.128820336,3.073326966,0.002116864,0.019121277,phosphatidylglycerophosphate synthase 1 [Source:MGI Symbol;Acc:MGI:1921701],protein_coding,11
ENSMUSG00000017723,Wfdc2,67701,50.80516061,7.621016578,1.604373935,4.750149833,2.03E-06,6.90E-05,WAP four-disulfide core domain 2 [Source:MGI Symbol;Acc:MGI:1914951],protein_coding,2
ENSMUSG00000017754,Pltp,18830,830.399533,-1.158845485,0.200664252,-5.775046995,7.69E-09,5.46E-07,phospholipid transfer protein [Source:MGI Symbol;Acc:MGI:103151],protein_coding,2
ENSMUSG00000017756,Slc12a7,20499,1210.615831,-0.370003305,0.074646025,-4.956771716,7.17E-07,2.80E-05,"solute carrier family 12, member 7 [Source:MGI Symbol;Acc:MGI:1342283]",protein_coding,13
ENSMUSG00000017861,Mybl2,17865,1413.102219,0.325406686,0.086196372,3.775178447,0.000159893,0.002525776,myeloblastosis oncogene-like 2 [Source:MGI Symbol;Acc:MGI:101785],protein_coding,2
ENSMUSG00000017929,B4galt5,56336,8606.902939,0.723468413,0.132399256,5.464293637,4.65E-08,2.63E-06,"UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 5 [Source:MGI Symbol;Acc:MGI:1927169]",protein_coding,2
ENSMUSG00000018012,Rac3,170758,67.4485561,0.983668098,0.329057987,2.98934576,0.002795756,0.023606617,Rac family small GTPase 3 [Source:MGI Symbol;Acc:MGI:2180784],protein_coding,11
ENSMUSG00000018171,Vmp1,75909,11583.98994,0.489600832,0.146100161,3.35113136,0.000804821,0.008961609,vacuole membrane protein 1 [Source:MGI Symbol;Acc:MGI:1923159],protein_coding,11
ENSMUSG00000018209,Stk4,58231,1580.49532,0.277873453,0.085181241,3.262143757,0.001105731,0.011479778,serine/threonine kinase 4 [Source:MGI Symbol;Acc:MGI:1929004],protein_coding,2
ENSMUSG00000018334,Ksr1,16706,2922.189499,0.65496645,0.208804599,3.136743407,0.001708356,0.016253995,kinase suppressor of ras 1 [Source:MGI Symbol;Acc:MGI:105051],protein_coding,11
ENSMUSG00000018381,Abi3,66610,111.6267778,2.041874604,0.3773671,5.41084425,6.27E-08,3.35E-06,"ABI gene family, member 3 [Source:MGI Symbol;Acc:MGI:1913860]",protein_coding,11
ENSMUSG00000018569,Cldn7,53624,24.84070283,7.326505892,1.796964323,4.077157124,4.56E-05,0.000920577,claudin 7 [Source:MGI Symbol;Acc:MGI:1859285],protein_coding,11
ENSMUSG00000018570,2810408A11Rik,70419,42.57103053,-1.010049776,0.288817105,-3.497195137,0.000470178,0.005857705,RIKEN cDNA 2810408A11 gene [Source:MGI Symbol;Acc:MGI:1917669],protein_coding,11
ENSMUSG00000018672,Copz2,56358,833.7570743,-0.365569784,0.122227805,-2.990888892,0.002781667,0.023517729,"coatomer protein complex, subunit zeta 2 [Source:MGI Symbol;Acc:MGI:1929008]",protein_coding,11
ENSMUSG00000018906,P4ha2,18452,1905.458037,0.737607513,0.155270856,4.750456936,2.03E-06,6.90E-05,"procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide [Source:MGI Symbol;Acc:MGI:894286]",protein_coding,11
ENSMUSG00000018909,Arrb1,109689,910.9475761,-0.490908671,0.170185486,-2.884550744,0.003919726,0.030738657,"arrestin, beta 1 [Source:MGI Symbol;Acc:MGI:99473]",protein_coding,7
ENSMUSG00000018920,Cxcl16,66102,800.7799275,1.133115609,0.336443965,3.367917772,0.000757382,0.008534116,chemokine (C-X-C motif) ligand 16 [Source:MGI Symbol;Acc:MGI:1932682],protein_coding,11
ENSMUSG00000018983,E2f2,242705,510.9427288,0.368628264,0.127007918,2.902403793,0.003703109,0.029406648,E2F transcription factor 2 [Source:MGI Symbol;Acc:MGI:1096341],protein_coding,4
ENSMUSG00000019102,Aldh3a1,11670,57.91033772,-2.650805048,0.690419161,-3.839414079,0.000123328,0.00206947,"aldehyde dehydrogenase family 3, subfamily A1 [Source:MGI Symbol;Acc:MGI:1353451]",protein_coding,11
ENSMUSG00000019124,Scrn1,69938,823.0542193,-0.894322813,0.206923193,-4.322003725,1.55E-05,0.000385263,secernin 1 [Source:MGI Symbol;Acc:MGI:1917188],protein_coding,6
ENSMUSG00000019139,Isyna1,71780,1853.718099,0.785135194,0.143149261,5.48473102,4.14E-08,2.38E-06,myo-inositol 1-phosphate synthase A1 [Source:MGI Symbol;Acc:MGI:1919030],protein_coding,8
ENSMUSG00000019230,Lhx9,16876,55.88965412,-0.956661156,0.272416832,-3.511754939,0.000445158,0.005614862,LIM homeobox protein 9 [Source:MGI Symbol;Acc:MGI:1316721],protein_coding,1
ENSMUSG00000019326,Aoc3,11754,104.9699729,-2.238535533,0.502542758,-4.454418055,8.41E-06,0.000229525,"amine oxidase, copper containing 3 [Source:MGI Symbol;Acc:MGI:1306797]",protein_coding,11
ENSMUSG00000019467,Arhgef25,52666,1901.661148,-0.371360146,0.122904519,-3.021533689,0.002514977,0.02167936,Rho guanine nucleotide exchange factor (GEF) 25 [Source:MGI Symbol;Acc:MGI:1277173],protein_coding,10
ENSMUSG00000019518,Ap4m1,11781,1055.23471,-0.322139378,0.097602128,-3.300536404,0.000965002,0.010276204,"adaptor-related protein complex AP-4, mu 1 [Source:MGI Symbol;Acc:MGI:1337063]",protein_coding,5
ENSMUSG00000019564,Arid3a,13496,665.5431154,1.015565665,0.146044967,6.953787475,3.56E-12,6.52E-10,AT rich interactive domain 3A (BRIGHT-like) [Source:MGI Symbol;Acc:MGI:1328360],protein_coding,10
ENSMUSG00000019577,Pdk4,27273,697.3019053,-0.975178567,0.271461917,-3.592321821,0.000327745,0.004452878,"pyruvate dehydrogenase kinase, isoenzyme 4 [Source:MGI Symbol;Acc:MGI:1351481]",protein_coding,6
